year,location,division,annual_precip_mm,max_24h_precip_mm,max_1h_intensity_mm_per_hr,precip_rank_all_year,precip_rank_in_type_year,rain_extreme,danger_score
2005,Meherpur,Khulna,2260.3408787644416,126.17448240404764,103.04244738812108,54,27,TRUE,68.5
2005,Narail,Khulna,1748.580452641829,92.86261492194056,89.83536710685988,112,52,FALSE,43.5
2005,Satkhira,Khulna,1709.8475096058296,103.50897217848458,89.65212829212764,116,55,FALSE,46
2005,Mymensingh,Mymensingh,2107.667443906873,102.51590308665602,86.34982310320659,76,38,FALSE,43.1
2005,Bogura,Rajshahi,1721.0515843861117,101.09642628699784,78.68996051841864,115,54,FALSE,49.6
2005,Chapai Nawabganj,Rajshahi,1689.5736422327002,95.94044995235372,67.38366808201631,117,56,FALSE,29
2005,Joypurhat,Rajshahi,1723.3231170156166,94.6593261159742,78.16889658782303,114,53,FALSE,32.7
2005,Naogaon,Rajshahi,2272.495943694756,173.97275943084165,80.29051814073199,52,25,TRUE,50.8
2005,Natore,Rajshahi,1651.6097467129405,66.22337465827245,73.76810764332436,120,58,FALSE,37.5
2005,Pabna,Rajshahi,1308.8902789993049,72.37690962625109,78.79041049631736,124,60,FALSE,37.5
2005,Rajshahi,Rajshahi,1443.8565244925944,71.09217991000055,75.11054558336839,123,59,FALSE,31.9
2005,Sirajganj,Rajshahi,2188.2332689529485,142.30558614328208,84.63044270450209,63,33,TRUE,59.7
2005,Dinajpur,Rangpur,1957.8132843399112,74.9651733654258,78.25820605788347,99,46,FALSE,15.3
2005,Gaibandha,Rangpur,1662.0646539597112,89.74526970831818,74.99611335516636,118,57,FALSE,13.3
2005,Kurigram,Rangpur,2261.6829683836804,99.65277999366552,77.96939874584493,53,26,FALSE,34.3
2005,Lalmonirhat,Rangpur,2218.0027714618686,123.23213904667442,83.49173951939792,57,29,FALSE,50
2005,Nilphamari,Rangpur,2557.3127069981115,112.05965503925609,81.56247288770072,39,21,TRUE,44
2005,Panchagarh,Rangpur,1929.1423163413351,91.83938073059898,73.79408345047447,102,47,FALSE,12.1
2005,Rangpur,Rangpur,2146.211187900203,122.76121398974286,87.08061029387274,72,37,FALSE,25.4
2005,Thakurgaon,Rangpur,2104.0553102484937,114.88555257722663,88.61630748168307,77,39,FALSE,32.3
2005,Habiganj,Sylhet,3334.395495724135,187.76811148370305,98.91617526921526,11,5,FALSE,67.7
2005,Moulvibazar,Sylhet,3688.3979333100615,250.062251273693,110.3765897235655,3,2,TRUE,60.1
2005,Sunamganj,Sylhet,3678.415344504861,176.26339411952316,101.23427655045845,4,3,FALSE,56
2005,Sylhet,Sylhet,3838.9670787618034,140.11702448525511,94.57611147511456,1,1,FALSE,64.1
2005,Barguna,Barishal,2053.0947368984903,95.03247130734296,94.71189829342212,84,44,FALSE,43.1
2005,Barishal,Barishal,1727.5742024012638,91.5123700312235,88.81402744693538,113,61,FALSE,36.7
2005,Bhola,Barishal,2096.963353630181,77.08539862543537,99.6707848340241,78,39,FALSE,66.5
2005,Jhalokati,Barishal,2584.7738502879074,109.53926643290552,104.34085105410335,36,16,TRUE,71.8
2005,Patuakhali,Barishal,2474.905311673603,70.23701335267701,91.5753340597424,40,19,FALSE,52.4
2005,Pirojpur,Barishal,2474.624709118989,161.34780127979226,89.61171594805087,41,20,FALSE,75.4
2005,Bandarban,Chattogram,2803.4525938891857,120.27403178054834,99.92333735134068,27,13,FALSE,52.8
2005,Brahmanbaria,Chattogram,2830.0474257255687,155.19630999691265,87.43624710098146,23,11,FALSE,75
2005,Chandpur,Chattogram,2389.537581479235,98.9176558959714,91.56836679947013,43,21,FALSE,79
2005,Chattogram,Chattogram,3559.9028493457345,227.17356557699225,86.29642382936629,7,4,TRUE,81.9
2005,Cox's Bazar,Chattogram,3119.109751234196,168.09378998161276,93.73127608189472,13,8,FALSE,84.7
2005,Cumilla,Chattogram,3625.366378800092,162.93314796180283,87.6965544776604,6,3,TRUE,91.5
2005,Feni,Chattogram,3271.002648069278,93.96846715331073,93.45543419855238,12,7,FALSE,64.5
2005,Khagrachari,Chattogram,3074.5277577408524,130.45946935310437,80.91046977012869,15,10,FALSE,83.5
2005,Lakshmipur,Chattogram,2724.2910175179973,137.03269576519477,81.13569873234492,30,14,FALSE,74.6
2005,Noakhali,Chattogram,2805.6825813720925,138.1175516536282,96.60506195177898,26,12,FALSE,70.2
2005,Rangamati,Chattogram,3340.891029028604,215.57489398754524,88.55207448555947,10,6,TRUE,64.1
2005,Dhaka,Dhaka,2075.431198160225,99.91833558414538,76.96199015596383,82,42,FALSE,27
2005,Faridpur,Dhaka,2246.7889792999044,143.6148029261884,89.10989963601388,56,28,FALSE,34.7
2005,Gazipur,Dhaka,2293.041213690554,127.51108099415067,90.09830745905164,51,27,FALSE,58.9
2005,Gopalganj,Dhaka,2214.745480473248,122.46862036117236,83.17700733164544,58,29,FALSE,50
2005,Kishoreganj,Dhaka,1986.239197152728,104.15217077073724,85.06979942665234,97,52,FALSE,25.8
2005,Madaripur,Dhaka,2164.017944164219,81.70686368482303,82.34586045628384,68,34,FALSE,34.3
2005,Manikganj,Dhaka,2166.7579262150007,87.63364807585057,73.96132207845456,67,33,FALSE,42.7
2005,Munshiganj,Dhaka,1994.493141584219,109.1280611270282,94.8921469788502,95,51,FALSE,44.4
2005,Narayanganj,Dhaka,2050.350665178179,105.01916230507278,98.96050722961276,86,45,TRUE,32.7
2005,Narsingdi,Dhaka,2295.8715603069545,105.76302408747472,83.7724689376089,49,26,FALSE,61.3
2005,Rajbari,Dhaka,2152.463425312742,137.2168833310513,79.72421492525278,70,35,FALSE,33.9
2005,Shariatpur,Dhaka,2172.8597031802574,104.97472596560262,84.02031297867909,65,31,FALSE,54
2005,Tangail,Dhaka,2637.837699779046,119.78726290464223,90.07208500058776,32,15,FALSE,54.8
2005,Bagerhat,Khulna,2044.497223696872,90.43997894983248,90.3362081449026,88,47,FALSE,29.8
2005,Chuadanga,Khulna,2086.862643518682,85.09364018,81.5541760885414,80,40,FALSE,28.2
2005,Jashore,Khulna,2023.509854340928,80.3371484806317,80.76993561572333,90,49,FALSE,39.5
2005,Jhenaidah,Khulna,2346.914007941635,129.11981699789638,82.99995085509528,45,23,FALSE,54.4
2005,Khulna,Khulna,1850.3629572441848,128.5113169627681,70.58348358423301,108,59,FALSE,23
2005,Kushtia,Khulna,1920.983339645856,83.34106608672117,86.03051678101457,103,56,FALSE,24.6
2005,Magura,Khulna,2075.5307180073764,86.29158788357947,86.01523667640798,81,41,FALSE,47.2
2005,Meherpur,Khulna,2170.865268009745,103.37153129200163,79.04688910362161,66,32,FALSE,66.9
2005,Narail,Khulna,1959.2698142666943,85.82048248721823,76.05738197515215,98,53,FALSE,52
2005,Satkhira,Khulna,2062.016135277681,99.30970982160495,76.43596137303531,83,43,FALSE,37.9
2005,Jamalpur,Mymensingh,2316.2025101719087,122.23473710822104,93.8539515750319,46,24,FALSE,36.3
2005,Mymensingh,Mymensingh,2560.530640936314,169.39402527347224,78.28390676872047,38,18,TRUE,43.5
2005,Netrokona,Mymensingh,2584.046556785188,103.41197656451266,83.38617236828588,37,17,FALSE,49.2
2005,Sherpur,Mymensingh,1999.9270516270008,104.92626832876496,88.6793304909807,92,50,FALSE,33.5
2005,Bogura,Rajshahi,2114.4277422987,105.9072123840635,77.67718428456054,74,37,FALSE,35.9
2005,Chapai Nawabganj,Rajshahi,2120.003015857877,80.34471163297826,79.96147574552603,73,36,FALSE,29.8
2005,Joypurhat,Rajshahi,1906.6248584118168,83.30336858360297,79.92411628520203,105,57,FALSE,20.2
2005,Naogaon,Rajshahi,2047.6418800363367,125.41349317714536,74.25446721812895,87,46,FALSE,40.3
2005,Natore,Rajshahi,2113.848681042749,105.01014935186772,76.8074916431411,75,38,FALSE,58.1
2005,Pabna,Rajshahi,2190.703419905288,116.55016651949308,84.65776967411088,62,30,TRUE,44
2005,Rajshahi,Rajshahi,1559.40953681699,89.9997899977563,77.33665966812376,122,64,FALSE,8.9
2005,Sirajganj,Rajshahi,1608.2141456029908,109.30493120261367,72.20902711963195,121,63,FALSE,14.1
2005,Dinajpur,Rangpur,2032.1258850696563,102.92767661554107,84.29968243638754,89,48,FALSE,15.7
2005,Gaibandha,Rangpur,2302.278112411824,131.53527839590038,73.26421109511531,48,25,FALSE,36.7
2005,Kurigram,Rangpur,1815.4834781950603,81.61263169309453,74.6013349962801,109,60,FALSE,8.1
2005,Lalmonirhat,Rangpur,1948.1425126330337,103.1641145253241,76.06722508669024,101,55,FALSE,12.1
2005,Nilphamari,Rangpur,1862.088801191124,100.7753707212571,84.52954627535917,107,58,FALSE,8.1
2005,Panchagarh,Rangpur,1953.46805141988,94.09376528915402,70.76853786332913,100,54,FALSE,18.1
2005,Rangpur,Rangpur,2353.300071793192,131.72685885147163,75.15218063830311,44,22,FALSE,36.3
2005,Thakurgaon,Rangpur,1657.7978081971569,64.23657987721963,81.75291346158227,119,62,FALSE,2.8
2005,Habiganj,Sylhet,3649.2207269220858,171.99528165192558,103.83208932491664,5,2,FALSE,51.6
2005,Moulvibazar,Sylhet,3087.3732791192847,150.12936188889776,105.02174968683742,14,9,FALSE,50.8
2005,Sunamganj,Sylhet,3470.606332965748,210.7327824352793,93.99930330552806,8,5,FALSE,53.6
2005,Sylhet,Sylhet,3776.9464984493584,250.81245923118905,118.1873404070725,2,1,TRUE,51.6
2006,Barguna,Barishal,2959.617512871443,163.7695238444359,89.69040100036904,23,9,FALSE,79
2006,Barishal,Barishal,2463.582791077322,119.98869261643632,93.83379334044072,49,24,FALSE,62.9
2006,Bhola,Barishal,2906.6578139245325,151.0959505560596,91.11101435665812,25,10,FALSE,81.9
2006,Jhalokati,Barishal,2420.9047548254903,82.75478338643504,97.15441113816662,52,26,FALSE,76.2
2006,Patuakhali,Barishal,2507.2776284178267,146.79290775694423,109.73687998731148,45,22,TRUE,74.2
2006,Pirojpur,Barishal,2450.968043424383,136.9827108539412,98.58069744004764,50,25,FALSE,70.2
2006,Bandarban,Chattogram,2591.615880750845,62.26609814225023,94.1987809733243,43,20,FALSE,59.7
2006,Brahmanbaria,Chattogram,3106.3063901672635,208.2106311825808,101.16443523016086,20,7,FALSE,90.3
2006,Chandpur,Chattogram,2839.197824516432,60.699555361389216,99.18323870598854,29,13,FALSE,74.2
2006,Chattogram,Chattogram,3315.53214148481,170.07799227052217,91.18725275921464,9,4,FALSE,77.8
2006,Cox's Bazar,Chattogram,3397.492964434208,195.6165683995212,106.57850558688445,6,3,FALSE,62.1
2006,Cumilla,Chattogram,2679.3470215662364,154.26627949569988,99.07706922551353,38,17,FALSE,71
2006,Feni,Chattogram,3062.565655014314,202.9219981336613,100.79130445651998,21,8,FALSE,67.7
2006,Khagrachari,Chattogram,2836.547101224808,144.36174136758868,94.98630987855722,32,14,FALSE,61.7
2006,Lakshmipur,Chattogram,2725.9611678386204,112.51751639421306,101.5186385831224,34,15,FALSE,73
2006,Noakhali,Chattogram,3127.741060032808,182.2914076720228,94.32938332418529,19,6,FALSE,92.7
2006,Rangamati,Chattogram,2861.364722190559,94.56825487027652,102.80980921606016,28,12,FALSE,79.4
2006,Dhaka,Dhaka,2212.930156874143,131.98216494938043,85.46345338877396,70,34,FALSE,66.1
2006,Faridpur,Dhaka,2626.515975208834,221.6719314566893,89.92914232441137,40,19,TRUE,60.5
2006,Gazipur,Dhaka,2261.7805982062064,145.4263224402732,80.70025077693795,64,32,FALSE,57.3
2006,Gopalganj,Dhaka,2092.164334627272,107.03917836669952,86.1640887157191,80,40,FALSE,35.5
2006,Madaripur,Dhaka,1989.22093290664,117.73612323655296,81.33803342385158,94,46,FALSE,58.1
2006,Manikganj,Dhaka,1974.766037114872,103.69708551689943,88.80705722537438,100,51,FALSE,57.7
2006,Munshiganj,Dhaka,2326.6139947130923,91.10436641260152,87.38874451769345,59,29,FALSE,76.2
2006,Narayanganj,Dhaka,2233.181252156833,123.83938838703568,87.69234134811862,67,33,FALSE,58.5
2006,Narsingdi,Dhaka,1894.740280555804,115.65709973096476,99.22577713702324,111,55,TRUE,39.9
2006,Rajbari,Dhaka,2099.9265511233816,94.52113990727818,89.18965226721501,79,39,FALSE,47.6
2006,Shariatpur,Dhaka,1937.8412167652032,63.35554365770911,86.93347557545007,106,52,FALSE,37.1
2006,Tangail,Dhaka,2489.616019603024,154.09521957493948,81.68214964078476,48,23,TRUE,51.6
2006,Bagerhat,Khulna,1913.071278291157,96.79961920466116,87.6831674527199,109,54,FALSE,51.6
2006,Chuadanga,Khulna,2029.149188926248,99.73283553234587,93.87653079873188,88,42,FALSE,59.3
2006,Jashore,Khulna,2679.602299345391,96.85487035038489,94.47263693034338,37,16,TRUE,79
2006,Jhenaidah,Khulna,2148.8499500994417,111.5889005791406,82.83523327624948,77,37,FALSE,58.1
2006,Khulna,Khulna,2350.7923316199685,146.48031866695624,91.48932892025095,55,27,TRUE,69
2006,Kushtia,Khulna,2003.938283607236,99.63825911118111,94.34885216415682,91,45,FALSE,62.1
2006,Magura,Khulna,1975.9141636721213,112.74664875251815,98.93536315799548,99,50,TRUE,47.6
2006,Meherpur,Khulna,1982.768231849392,90.86050469130026,83.54034680929074,98,49,FALSE,31
2006,Narail,Khulna,1875.1089081356545,116.84079080186368,95.72916618690512,113,56,FALSE,50.8
2006,Satkhira,Khulna,2134.842839598464,147.01117164414143,91.7612375252746,78,38,FALSE,49.6
2006,Mymensingh,Mymensingh,2639.422193669453,114.8637904708656,97.01365323549469,39,18,FALSE,50.4
2006,Bogura,Rajshahi,1985.8672880846848,87.83246652555914,81.88796127001315,96,48,FALSE,32.7
2006,Chapai Nawabganj,Rajshahi,2265.0530105135194,128.73280222228118,82.76239881945145,63,31,TRUE,74.2
2006,Joypurhat,Rajshahi,1511.655716546342,97.44513355479155,84.99367285561193,121,59,FALSE,42.7
2006,Naogaon,Rajshahi,1419.3566275937549,108.8525956318326,78.82030694203009,123,60,FALSE,45.6
2006,Natore,Rajshahi,1921.4183932085343,85.45603157655646,81.71129507483353,108,53,FALSE,54
2006,Pabna,Rajshahi,2068.116588098169,111.98185911877786,92.50237952064052,85,41,TRUE,48
2006,Rajshahi,Rajshahi,2181.297855436196,71.69123837839223,76.47679221990063,73,35,FALSE,49.2
2006,Sirajganj,Rajshahi,1569.1213240475668,77.35138848108168,77.23314867824817,120,58,FALSE,16.9
2006,Dinajpur,Rangpur,2010.396813131153,128.1470079078571,81.6238279276287,90,44,FALSE,15.7
2006,Gaibandha,Rangpur,2331.860201532252,114.04835557588792,76.27111965518858,58,28,FALSE,36.7
2006,Kurigram,Rangpur,1987.3402805347373,116.0203172157334,88.23990224638133,95,47,FALSE,17.3
2006,Lalmonirhat,Rangpur,2518.80616727277,114.71834813373565,70.8858473579831,44,21,TRUE,34.7
2006,Nilphamari,Rangpur,1834.010304102472,117.52446939328698,68.47500507350814,116,57,FALSE,11.3
2006,Panchagarh,Rangpur,2310.313803547333,108.093318295825,84.0292000560896,60,30,FALSE,28.6
2006,Rangpur,Rangpur,2027.9230123911973,104.78799103069218,85.9760595124229,89,43,FALSE,26.6
2006,Thakurgaon,Rangpur,2173.366264302598,145.31329610158758,89.6293195683113,74,36,FALSE,29.8
2006,Habiganj,Sylhet,2864.2520690047154,175.1576417257739,110.19114859340635,27,11,FALSE,46.8
2006,Moulvibazar,Sylhet,3683.864674064642,330.50902703647165,105.60569004386308,2,2,TRUE,55.2
2006,Sunamganj,Sylhet,3254.0099661322315,154.10319290863896,112.7109858142389,14,5,FALSE,54.8
2006,Sylhet,Sylhet,3722.4894062738094,129.10427509900455,107.50718328944164,1,1,FALSE,66.9
2006,Barguna,Barishal,3221.425735537056,174.8901706686001,91.1125489736822,15,10,TRUE,77.4
2006,Barishal,Barishal,2716.199444109962,99.78604673519432,92.42445134110712,36,21,FALSE,75
2006,Bhola,Barishal,2719.7668345946886,181.2161997124491,88.11955308035017,35,20,TRUE,66.5
2006,Jhalokati,Barishal,2884.009903398344,177.01409020296825,80.55190032808872,26,16,FALSE,88.7
2006,Patuakhali,Barishal,2996.6128780497525,138.40942260086976,92.70227944326516,22,14,FALSE,87.9
2006,Pirojpur,Barishal,3315.404322980839,142.7677944848929,88.4841139732478,10,6,TRUE,76.2
2006,Bandarban,Chattogram,3514.8482738349994,204.8534306605932,100.8651700236222,4,2,FALSE,70.2
2006,Brahmanbaria,Chattogram,3130.792738464565,146.90279166043328,89.28848520931662,18,13,FALSE,62.1
2006,Chandpur,Chattogram,3178.1353998508025,116.46335748649356,97.23621773650584,16,11,FALSE,58.5
2006,Chattogram,Chattogram,2839.08647342357,149.43495356084307,96.08534477408097,30,17,FALSE,65.3
2006,Cox's Bazar,Chattogram,3350.9085548194826,146.57955398870106,86.40451683240741,8,5,FALSE,75
2006,Cumilla,Chattogram,3628.066300969854,181.5373964733989,100.38877821245016,3,1,TRUE,91.5
2006,Feni,Chattogram,3138.3625442029297,171.6698179277132,90.07424463106786,17,12,FALSE,63.3
2006,Khagrachari,Chattogram,3306.7218623494537,167.04437793331064,95.69444812923422,11,7,FALSE,85.5
2006,Lakshmipur,Chattogram,2500.360568818605,162.60894501476926,92.33927943620132,46,24,FALSE,59.3
2006,Noakhali,Chattogram,2431.714638704512,147.45774067692025,95.83541307597974,51,26,FALSE,73
2006,Rangamati,Chattogram,2955.1183811502924,156.84623755792043,91.1725979173977,24,15,FALSE,83.5
2006,Dhaka,Dhaka,2411.2743138224914,153.26638313383165,83.407939270518,53,27,FALSE,60.5
2006,Faridpur,Dhaka,1942.7142844917123,115.41221047801508,77.94507563877015,104,53,FALSE,25
2006,Gazipur,Dhaka,1841.8235643311564,74.81809563920302,86.93021160325196,115,59,FALSE,29.4
2006,Gopalganj,Dhaka,2216.7809478506315,67.04728091843991,78.20398763708748,69,36,FALSE,40.7
2006,Kishoreganj,Dhaka,2077.547640539236,108.69833002540815,75.15149395101606,83,43,FALSE,25.8
2006,Madaripur,Dhaka,2049.0815030507724,114.5145263684727,93.85942702610843,87,46,FALSE,37.9
2006,Manikganj,Dhaka,2003.3664062260807,71.67536728192002,79.96056269454485,92,47,FALSE,25.8
2006,Munshiganj,Dhaka,2614.2461229262435,117.34787014541875,77.90237107844852,42,23,TRUE,52
2006,Narayanganj,Dhaka,2498.828664834276,107.3702591663112,83.63006905701823,47,25,FALSE,69.8
2006,Narsingdi,Dhaka,2249.703357685175,113.52985246732074,75.68086315412049,66,34,FALSE,52.4
2006,Rajbari,Dhaka,2074.504284232672,83.94837139049089,84.57602189596878,84,44,FALSE,54
2006,Shariatpur,Dhaka,1958.9057851104508,102.61471304822318,89.69118577869457,102,51,FALSE,34.3
2006,Tangail,Dhaka,2155.134502015387,126.80078529403224,87.75393727048052,76,40,FALSE,27.8
2006,Bagerhat,Khulna,1851.114222343201,104.87245010460629,76.96717918088103,114,58,FALSE,19.8
2006,Chuadanga,Khulna,1982.978058970809,70.66830393589564,85.90753939914755,97,49,FALSE,44.8
2006,Jashore,Khulna,1942.6450273292533,92.55321858939872,76.1072205480841,105,54,FALSE,44.8
2006,Jhenaidah,Khulna,2196.066685326426,114.2317665358578,75.56416635133839,71,37,FALSE,45.6
2006,Khulna,Khulna,2188.860933586018,122.23287119781216,81.14114567656976,72,38,FALSE,43.1
2006,Kushtia,Khulna,1894.486435612511,83.1370036033172,88.45579400492527,112,57,FALSE,28.2
2006,Magura,Khulna,2333.3037517775333,116.35475003242668,78.1450678600809,57,30,FALSE,37.9
2006,Meherpur,Khulna,2382.534471164241,122.38475957066017,67.91872838433619,54,28,FALSE,48
2006,Narail,Khulna,2302.1614384833365,115.64208079779358,89.850094514922,61,31,FALSE,37.5
2006,Satkhira,Khulna,2084.974506690763,109.27852301369596,82.25103087415718,81,41,FALSE,52.4
2006,Jamalpur,Mymensingh,1484.7537979283777,76.96740299462338,96.73906708906512,122,63,TRUE,24.6
2006,Mymensingh,Mymensingh,2292.89252562109,121.0684205513227,81.07837888047013,62,32,FALSE,41.5
2006,Netrokona,Mymensingh,2838.8523022416707,230.22860963708263,89.5763383548171,31,18,TRUE,50.8
2006,Sherpur,Mymensingh,2726.768065373461,108.65913901244993,81.07085493273797,33,19,FALSE,43.1
2006,Bogura,Rajshahi,2000.5820650800144,91.60267527051352,83.41058826318842,93,48,FALSE,23.8
2006,Chapai Nawabganj,Rajshahi,2084.3857398971127,98.8406230650126,85.16349941388482,82,42,FALSE,41.9
2006,Joypurhat,Rajshahi,1402.8851318543554,51.60434695459335,77.67855648710353,124,64,FALSE,11.7
2006,Naogaon,Rajshahi,2155.859132052637,146.32562749953266,76.07398831292092,75,39,TRUE,25
2006,Natore,Rajshahi,1964.5693064789168,91.78848022855657,68.9958912972773,101,50,FALSE,31.9
2006,Pabna,Rajshahi,1829.078397505832,85.36240072961147,75.6896540517346,117,60,FALSE,11.7
2006,Rajshahi,Rajshahi,1958.437433807412,114.2474689033235,73.94524068398692,103,52,FALSE,42.7
2006,Sirajganj,Rajshahi,1634.7752110390504,111.13986719195998,80.8694313715969,118,61,FALSE,16.1
2006,Dinajpur,Rangpur,1598.9617014487967,82.45562503890683,81.33538295331162,119,62,FALSE,16.1
2006,Gaibandha,Rangpur,2337.6120023493813,116.17316725080404,95.24093740044748,56,29,FALSE,28.2
2006,Kurigram,Rangpur,2626.046194018493,153.4781109896283,86.25842717071725,41,22,TRUE,40.7
2006,Lalmonirhat,Rangpur,1922.3089283359773,84.05448162068954,87.02113930120335,107,55,FALSE,13.7
2006,Nilphamari,Rangpur,1896.206741200957,75.50863075816082,74.71500635986355,110,56,FALSE,7.3
2006,Panchagarh,Rangpur,2219.2369384957515,128.47329526676413,75.87267596291582,68,35,FALSE,25.8
2006,Rangpur,Rangpur,2054.337838640773,83.4234636985372,77.34167574044247,86,45,FALSE,19.4
2006,Thakurgaon,Rangpur,2255.9122901967594,111.19120312817276,80.16156822366715,65,33,FALSE,27.4
2006,Habiganj,Sylhet,3279.1136497645334,180.14008251835816,101.30538234554004,12,8,FALSE,46.4
2006,Moulvibazar,Sylhet,3407.73962869039,133.0545330808425,94.27547546238362,5,3,FALSE,66.1
2006,Sunamganj,Sylhet,3256.2417500658926,190.3886161438316,98.8686546046868,13,9,FALSE,49.6
2006,Sylhet,Sylhet,3385.061504602596,98.77275354064956,102.87889493827524,7,4,FALSE,51.6
2007,Barguna,Barishal,2594.805409152094,97.86007978731848,105.29993804141566,38,18,TRUE,84.3
2007,Barishal,Barishal,2554.334245611286,143.7182846766153,85.80186207500527,40,19,FALSE,82.7
2007,Bhola,Barishal,2734.299375346151,110.04786006640856,91.84250225619157,33,16,FALSE,80.2
2007,Jhalokati,Barishal,2496.5710554223765,157.99838373761224,91.3636503814804,42,21,FALSE,77
2007,Patuakhali,Barishal,2843.620998692264,130.4750619149231,87.77441421238085,27,15,FALSE,76.6
2007,Pirojpur,Barishal,2727.740877404397,169.1610472559188,89.48843916097259,34,17,FALSE,86.7
2007,Bandarban,Chattogram,3496.624183349604,251.66061621874087,90.52176102931476,6,5,TRUE,95.2
2007,Brahmanbaria,Chattogram,3367.813784750236,220.9332474691749,111.79670150333848,10,8,TRUE,80.6
2007,Chandpur,Chattogram,3567.4850566137,162.5349929443027,92.50611813673903,4,3,TRUE,94
2007,Chattogram,Chattogram,3091.6456608113235,172.40401686629394,92.49938407267648,15,9,FALSE,85.1
2007,Cox's Bazar,Chattogram,2897.742904894195,192.3477974343775,95.92451715212933,25,13,FALSE,89.1
2007,Cumilla,Chattogram,3371.811954992856,128.96379489283527,96.89457667968918,9,7,FALSE,93.5
2007,Feni,Chattogram,3487.888148457747,145.01649006070664,107.78567836658544,8,6,TRUE,86.7
2007,Khagrachari,Chattogram,3916.81671441966,144.93221916051667,100.8202835451265,3,2,TRUE,69.4
2007,Lakshmipur,Chattogram,3562.4187013384308,242.7055549453848,103.75573255873198,5,4,TRUE,75.8
2007,Noakhali,Chattogram,2894.334713659472,199.22296817256017,95.46697337009458,26,14,FALSE,58.1
2007,Rangamati,Chattogram,3010.83159302526,192.5838590274651,104.59421518010689,19,11,FALSE,92.3
2007,Dhaka,Dhaka,2280.6150590282514,101.546905961238,88.49144381206428,62,30,FALSE,54.4
2007,Faridpur,Dhaka,2323.6533912150053,114.0255234682089,94.5883798440395,55,27,FALSE,45.6
2007,Gazipur,Dhaka,1727.0476755739196,82.33663345597458,88.79193044949749,112,56,FALSE,26.6
2007,Gopalganj,Dhaka,2050.8110151274423,104.4399552064503,96.55531853340298,85,42,FALSE,64.1
2007,Madaripur,Dhaka,2405.3273627279405,125.61946993879717,88.57167097452295,44,22,FALSE,57.7
2007,Manikganj,Dhaka,2305.138760847029,51.212754655789766,90.276772921166,58,29,FALSE,42.7
2007,Munshiganj,Dhaka,2230.3826704115545,107.94922466893718,91.76590766491545,65,31,FALSE,64.1
2007,Narayanganj,Dhaka,2039.8510772680088,89.21729413419644,82.07889248786414,86,43,FALSE,31.9
2007,Narsingdi,Dhaka,1976.704103565504,105.46350006993691,84.99112920669543,95,48,FALSE,36.3
2007,Rajbari,Dhaka,2337.128778656089,79.82340236122221,87.83279383830255,53,26,FALSE,62.1
2007,Shariatpur,Dhaka,2093.9824312100645,114.01708516750506,97.86147778041894,79,39,FALSE,47.2
2007,Tangail,Dhaka,2008.5775743776871,126.01318697349885,78.3235915209869,92,45,FALSE,49.2
2007,Bagerhat,Khulna,2107.356991905903,85.82454982513832,81.69122884519966,77,37,FALSE,55.6
2007,Chuadanga,Khulna,2166.353613,112.5801990418887,79.47278294242304,71,33,FALSE,34.7
2007,Jashore,Khulna,1979.1704113527903,138.38855039463107,74.34264426947452,94,47,FALSE,42.3
2007,Jhenaidah,Khulna,2362.0974434053974,133.06968450650336,85.56685363596773,48,24,FALSE,76.6
2007,Khulna,Khulna,2155.4984171796937,136.56436854266406,98.85819766942244,73,34,TRUE,46.8
2007,Kushtia,Khulna,2028.9152243292908,91.4239372708298,80.736562961122,90,44,FALSE,58.1
2007,Magura,Khulna,2380.250001368356,167.5336462416009,93.0321051402627,45,23,TRUE,67.7
2007,Meherpur,Khulna,2110.05649028788,127.9077190818062,82.36849659594897,76,36,FALSE,46.8
2007,Narail,Khulna,2349.389741056799,107.71603365580052,93.3489317975552,50,25,FALSE,68.5
2007,Satkhira,Khulna,1951.537589476193,82.5960730058402,89.93870166304133,97,50,FALSE,35.9
2007,Mymensingh,Mymensingh,2059.721145257133,125.6523426461182,96.77642645704952,82,41,FALSE,49.2
2007,Bogura,Rajshahi,1807.826038086726,82.9782648739003,89.56283170151474,104,51,FALSE,56
2007,Chapai Nawabganj,Rajshahi,1310.397859056868,56.388487338837486,79.31925438364196,124,60,FALSE,41.5
2007,Joypurhat,Rajshahi,2148.091394986496,92.2017930923878,79.59731586031785,74,35,FALSE,31.9
2007,Naogaon,Rajshahi,1678.7731551053091,115.70259376269992,77.3761156531998,117,58,FALSE,21.8
2007,Natore,Rajshahi,1624.9952487518908,49.61245580438372,84.8848712421824,120,59,FALSE,32.3
2007,Pabna,Rajshahi,1994.336062125445,121.36406125851845,81.29413120219724,93,46,FALSE,53.2
2007,Rajshahi,Rajshahi,1761.8463619595482,105.9598756175604,80.79884128585098,108,53,FALSE,43.5
2007,Sirajganj,Rajshahi,2094.180174827199,92.86824302437084,89.70050239832949,78,38,FALSE,60.5
2007,Dinajpur,Rangpur,1954.319749059121,98.2668458910066,82.67913849891912,96,49,FALSE,18.1
2007,Gaibandha,Rangpur,1799.085777399035,105.3177600276194,83.17919314110145,105,52,FALSE,31
2007,Kurigram,Rangpur,1761.0040820660288,73.81596297871185,83.41731638449417,109,54,FALSE,14.9
2007,Lalmonirhat,Rangpur,2319.2410596065924,119.39999399988238,85.33219241798167,57,28,FALSE,29.4
